"id","fdcId","nameRu","nameEn","wfpbStatus","createdAt","calories","protein","fat","carbohydrates","water","fiber","sugarTotal","sucrose","glucose","fructose","lactose","maltose","saturatedFat","monounsaturatedFat","polyunsaturatedFat","transFat","cholesterol","omega3","omega6","calcium","iron","magnesium","phosphorus","potassium","sodium","zinc","copper","manganese","selenium","vitaminC","thiamin","riboflavin","niacin","pantothenicAcid","vitaminB6","biotin","folate","vitaminB12","vitaminA","vitaminD","vitaminE","vitaminK","lysine","methionine","alanine","arginine","asparticAcid","betaCarotene","cystine","glutamicAcid","glycine","histidine","iodine","isoleucine","leucine","omega9","phenylalanine","proline","retinol","serine","threonine","tryptophan","tyrosine","valine","vitaminD2","vitaminD3"
"cms1m6xh2000aunv9brm98eor","168918","теф","Teff, raw","green","2026-07-26 09:47:36.567","101.0","3.87","0.65","19.86","74.93","2.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.0","2.05","50.0","120.0","107.0","8.0","1.11","0.226","2.86","0.0","0.0","0.183","0.033","0.909","0.0","0.097","0.0","18.0","0.0","0.0","0.0","0.0","0.0","0.109","0.125","0.218","0.151","0.239","0.0","0.069","0.975","0.139","0.088","0.0","0.146","0.311","0.0","0.203","0.193","0.0","0.181","0.149","0.041","0.133","0.2","0.0","0.0"
"cms1m7dww000bunv9paht04xe","2768195","фрике","freekeh, raw","green","2026-07-26 09:47:57.871","69.0","1.5","0.1","17.6","79.9","5.3","8.55","0.05","4.5","3.8","0.0","0.2","0.014","0.0","0.0","0.0","0.0","0.0","0.0","8.0","1.61","24.0","47.0","304.0","20.0","0.31","0.057","0.182","0.0","54.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1mhdk50000unyt6zbenw8f","2685575","пророщенный нут","chickpeas, sprouted, raw","green","2026-07-26 09:55:43.973","59.485","3.984375","0.565","9.615625","84.62","4.785","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.64","0.7305","25.0","78.54","476.8","25.74","0.3663","0.03843","0.24","0.0","142.9","0.0","0.0","0.0","0.0","0.0","0.0","86.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1mhgmh0001unytyb8l73ad","2346400","стручковая фасоль","Beans, green, raw","green","2026-07-26 09:55:47.946","39.9998","1.96875","0.275","7.41245","89.66","3.011","2.3338","0.0775","1.33","0.9263","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.05","0.6516","28.21","41.15","290.4","0.0","0.3498","0.09829","0.3324","0.0","0.0","0.06","0.0","0.7313","0.0","0.121","0.0","0.0","0.0","0.0","0.0","0.0","43.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1mhy2z0002unytwf3wuqcr","174256","фасоль мунг","Mung beans, mature seeds, raw","green","2026-07-26 09:56:10.571","347.0","23.86","1.15","62.62","9.05","16.3","6.6","0.0","0.0","0.0","0.0","0.0","0.348","0.161","0.384","0.0","0.0","0.0","0.741","132.0","6.74","189.0","367.0","1246.0","15.0","2.68","0.941","1.035","8.2","4.8","0.621","0.233","2.251","1.91","0.382","0.0","625.0","0.0","6.0","0.0","0.51","9.0","1.664","0.286","1.05","1.672","2.756","68.0","0.21","4.264","0.954","0.695","8.2","1.008","1.847","0.0","1.443","1.095","0.0","1.176","0.782","0.26","0.714","1.237","0.0","0.0"
"cms1mik6f0003unytri968t7o","168411","эдамаме","edamame, frozen, raw","green","2026-07-26 09:56:39.207","121.0","11.91","5.2","8.91","72.77","5.2","2.18","1.12","0.0","0.12","0.0","0.95","0.62","1.282","2.156","0.009","0.0","0.364","3.942","63.0","2.27","64.0","169.0","436.0","6.0","1.37","0.345","1.024","0.8","6.1","0.2","0.155","0.915","0.395","0.1","0.0","311.0","0.0","15.0","0.0","0.68","26.7","0.745","0.141","0.446","0.724","1.348","175.0","0.124","2.02","0.434","0.267","0.8","0.3","0.745","0.0","0.488","0.686","0.0","0.665","0.331","0.126","0.336","0.324","0.0","0.0"
"cms1ncr7a0000unch9kw69eqr","170106","перец острый красный","peppers raw","green","2026-07-26 10:20:07.99","40.0","1.87","0.44","8.81","88.0","1.5","5.3","0.0","0.0","0.0","0.0","0.0","0.042","0.024","0.239","0.0","0.0","0.0","0.239","14.0","1.03","23.0","43.0","322.0","9.0","0.26","0.129","0.187","0.5","144.0","0.072","0.086","1.24","0.201","0.506","0.0","23.0","0.0","48.0","0.0","0.69","14.0","0.089","0.024","0.082","0.096","0.286","534.0","0.038","0.264","0.074","0.041","0.3","0.065","0.105","0.0","0.062","0.087","0.0","0.08","0.074","0.026","0.042","0.084","0.0","0.0"
"cms1nct4y0001unchh6r8tfx7","171697","абрикос свежий","apricots raw","green","2026-07-26 10:20:10.499","48.0","1.4","0.39","11.12","86.35","2.0","9.24","5.87","2.37","0.94","0.0","0.06","0.027","0.17","0.077","0.0","0.0","0.0","0.154","13.0","0.39","10.0","23.0","259.0","1.0","0.2","0.078","0.077","0.1","10.0","0.03","0.04","0.6","0.24","0.054","0.0","9.0","0.0","96.0","0.0","0.89","3.3","0.097","0.006","0.068","0.045","0.314","1094.0","0.003","0.157","0.04","0.027","0.1","0.041","0.077","0.0","0.052","0.101","0.0","0.083","0.047","0.015","0.029","0.047","0.0","0.0"
"cms1ncttw0002unchg32c8zh1","170400","сельдерей корневой очищенный","celeriac raw","forbidden","2026-07-26 10:20:11.396","42.0","1.5","0.3","9.2","88.0","1.8","1.6","0.0","0.0","0.0","0.0","0.0","0.079","0.058","0.148","0.0","0.0","0.0","0.296","43.0","0.7","20.0","115.0","300.0","100.0","0.33","0.07","0.158","0.7","8.0","0.05","0.06","0.7","0.352","0.165","0.0","8.0","0.0","0.0","0.0","0.36","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nctwp0003unchdipid72y","170465","репа белая","turnip raw","green","2026-07-26 10:20:11.497","28.0","0.9","0.1","6.43","91.87","1.8","3.8","0.0","0.0","0.0","0.0","0.0","0.011","0.006","0.053","0.0","0.0","0.0","0.064","30.0","0.3","11.0","27.0","191.0","67.0","0.27","0.085","0.134","0.7","21.0","0.04","0.03","0.4","0.2","0.09","0.0","15.0","0.0","0.0","0.0","0.03","0.1","0.036","0.011","0.035","0.024","0.063","0.0","0.005","0.13","0.025","0.014","0.7","0.036","0.033","0.0","0.017","0.026","0.0","0.029","0.025","0.009","0.013","0.03","0.0","0.0"
"cms1ncvuj0004unchxggwexjy","172233","укроп свежий","dill weed fresh","green","2026-07-26 10:20:14.011","43.0","3.46","1.12","7.02","85.95","2.1","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.802","0.095","0.0","0.0","0.0","0.177","208.0","6.59","55.0","66.0","738.0","61.0","0.91","0.146","1.264","0.0","85.0","0.058","0.296","1.57","0.397","0.185","0.0","150.0","0.0","386.0","0.0","0.0","0.0","0.246","0.011","0.227","0.142","0.343","0.0","0.017","0.29","0.169","0.071","0.0","0.195","0.159","0.009","0.065","0.248","0.0","0.158","0.068","0.014","0.096","0.154","0.0","0.0"
"cms1ncvvx0005unchtkl9b51t","168155","лайм свежий","limes raw","green","2026-07-26 10:20:14.062","30.0","0.7","0.2","10.54","88.26","2.8","1.69","0.0","0.0","0.0","0.0","0.0","0.022","0.019","0.055","0.0","0.0","0.0","0.091","33.0","0.6","6.0","18.0","102.0","2.0","0.11","0.065","0.008","0.4","29.1","0.03","0.02","0.2","0.217","0.043","0.0","8.0","0.0","2.0","0.0","0.22","0.6","0.014","0.002","0.0","0.0","0.0","30.0","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.0","0.0","0.0","0.0"
"cms1ncvwg0006unch2iita2yv","2644288","нут консервированный","chickpeas canned","green","2026-07-26 10:20:14.081","137.22","7.01875","3.096","20.32025","68.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.48","1.042","28.41","86.48","136.8","201.7","0.7243","0.2674","0.7448","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ncxwq0007unch9e66yc9y","1999630","соевое молоко несладкое","soy milk unsweetened","green","2026-07-26 10:20:16.683","38.485","3.546875","2.125","1.293125","92.4","0.0","0.5569","0.5569","0.0","0.0","0.0","0.0","0.3138","0.4163","1.154","0.0","0.0","0.1664","0.0","101.0","0.5416","21.54","68.65","158.2","34.28","0.3118","0.1078","0.2077","1.942","0.0","0.06319","0.084","0.2356","0.0","0.05525","3.338","19.69","0.3931","58.2","0.681","0.1557","0.0","0.2206","0.04625","0.1394","0.2688","0.3963","0.0","0.0","0.6194","0.1413","0.0975","0.0","0.145","0.2494","0.0","0.175","0.137","58.23","0.1675","0.1281","0.04625","0.1238","0.1419","0.6814","0.0"
"cms1nd24q0008unch8emor4m5","2346400","зеленая фасоль","green beans raw","green","2026-07-26 10:20:22.154","39.9998","1.96875","0.275","7.41245","89.66","3.011","2.3338","0.0775","1.33","0.9263","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.05","0.6516","28.21","41.15","290.4","0.0","0.3498","0.09829","0.3324","0.0","0.0","0.06","0.0","0.7313","0.0","0.121","0.0","0.0","0.0","0.0","0.0","0.0","43.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nd6bf0009unchsv55samy","174284","дал красный","red lentils","green","2026-07-26 10:20:27.579","358.0","23.91","2.17","63.1","7.82","10.8","0.0","0.0","0.0","0.0","0.0","0.0","0.379","0.5","1.137","0.0","0.0","0.0","2.0220000000000002","48.0","7.39","59.0","294.0","668.0","7.0","3.6","1.303","1.716","0.0","1.7","0.51","0.106","1.495","0.348","0.403","0.0","204.0","0.0","3.0","0.0","0.0","0.0","1.74","0.212","1.042","1.928","2.758","35.0","0.327","3.868","1.014","0.702","0.0","1.078","1.809","0.042","1.23","1.042","0.0","1.15","0.895","0.223","0.667","1.238","0.0","0.0"
"cms1nd6c3000aunch9ajvhoyh","2644283","дал желтый","yellow lentils","green","2026-07-26 10:20:27.604","360.285","23.56875","1.925","62.17125","9.451","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.85","7.158","106.7","373.6","948.9","0.0","3.863","0.8376","1.569","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nd8bk000bunchwkorhxz8","2710838","красный рис","red rice","green","2026-07-26 10:20:30.176","369.828","8.5625","3.44","76.1545","10.51","4.198","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.224","1.198","125.5","313.9","245.1","0.4375","2.563","0.269","2.629","0.0","0.0","0.3388","0.0","6.676","0.0","0.1368","4.788","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ndabj000cunchuyjs39aw","171656","кукурузная крупа","corn grits","green","2026-07-26 10:20:32.767","343.0","7.31","2.14","78.42","7.2","4.2","1.51","1.51","0.0","0.0","0.0","0.0","0.362","0.395","0.967","0.0","0.0","0.0","1.9040000000000001","378.0","38.75","28.0","72.0","135.0","1121.0","0.41","0.03","0.205","17.1","0.0","1.946","0.697","9.002","0.242","0.14","0.0","176.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","17.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nde3v000dunch11bnxjtn","169722","отруби пшеничные","wheat bran","green","2026-07-26 10:20:37.676","216.0","15.55","4.25","64.51","9.89","42.8","0.41","0.0","0.0","0.0","0.0","0.0","0.63","0.637","2.212","0.0","0.0","0.005","4.25","73.0","10.57","611.0","1013.0","1182.0","2.0","7.27","0.998","11.5","77.6","0.0","0.523","0.577","13.578","2.181","1.303","0.0","79.0","0.0","0.0","0.0","1.49","1.9","0.6","0.234","0.765","1.087","1.13","6.0","0.371","2.874","0.898","0.43","77.6","0.486","0.928","0.0","0.595","0.882","0.0","0.684","0.5","0.282","0.436","0.726","0.0","0.0"
"cms1ndesp000eunchxif19tdc","168890","пшеница для проращивания","wheat berries","green","2026-07-26 10:20:38.569","327.0","12.6","1.54","71.2","13.1","12.2","0.41","0.0","0.0","0.0","0.0","0.0","0.269","0.2","0.627","0.0","0.0","0.0","0.627","29.0","3.19","126.0","288.0","363.0","2.0","2.65","0.434","3.98","70.7","0.0","0.383","0.115","5.46","0.954","0.3","0.0","38.0","0.0","0.0","0.0","1.01","1.9","0.335","0.201","0.45","0.595","0.64","5.0","0.322","4.0","0.528","0.285","28.7","0.458","0.854","0.0","0.592","1.29","0.0","0.586","0.365","0.16","0.387","0.556","0.0","0.0"
"cms1ndl37000funch7b51vc06","2768196","рисовые хлопья","rice flakes","green","2026-07-26 10:20:46.724","349.0","8.95","0.46","83.28","3.93","9.2","37.41","0.0","0.0","0.0","0.0","0.0","0.078","0.064","0.18","0.0","0.0","0.0","0.34900000000000003","257.0","1.55","92.0","303.0","1622.0","21.0","1.89","0.416","1.389","5.0","75.0","0.5","0.1","0.99","1.38","1.6","0.0","166.0","0.0","1.0","0.0","0.18","3.8","0.428","0.074","0.249","1.203","0.49","11.0","0.16","1.445","0.372","0.146","5.0","0.316","0.314","0.0","0.229","0.279","0.0","0.263","0.216","0.129","0.222","0.206","0.0","0.0"
"cms1ndl3p000gunchrxox96qw","168916","манная крупа цельнозерновая","whole wheat semolina","green","2026-07-26 10:20:46.742","159.0","5.82","1.5","31.51","60.72","4.6","0.85","0.2","0.07","0.07","0.0","0.5","0.239","0.171","0.584","0.0","0.0","0.039","1.129","12.0","1.65","45.0","110.0","77.0","6.0","1.12","0.199","1.032","34.2","0.0","0.157","0.103","2.887","0.23","0.097","0.0","20.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ndn1c000hunchqtvxixly","168907","соба","soba noodles","green","2026-07-26 10:20:49.249","99.0","5.06","0.1","21.44","73.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.019","0.026","0.031","0.0","0.0","0.0","0.06","4.0","0.48","9.0","25.0","35.0","60.0","0.12","0.008","0.374","0.0","0.0","0.094","0.026","0.51","0.235","0.04","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.214","0.072","0.248","0.317","0.372","0.0","0.094","1.096","0.332","0.119","0.0","0.195","0.33","0.001","0.217","0.306","0.0","0.26","0.177","0.072","0.105","0.249","0.0","0.0"
"cms1ndn3c000iunchvdyobv7f","169736","макароны цельнозерновые","pasta","green","2026-07-26 10:20:49.32","371.0","13.04","1.51","74.67","9.9","3.2","2.67","0.48","0.12","0.11","0.0","1.96","0.277","0.171","0.564","0.0","0.0","0.024","1.104","21.0","3.3","53.0","189.0","223.0","6.0","1.41","0.289","0.917","63.2","0.0","0.891","0.4","7.177","0.431","0.142","0.0","237.0","0.0","0.0","0.0","0.11","0.1","0.298","0.147","0.438","0.474","0.624","0.0","0.255","4.596","0.441","0.298","63.2","0.511","0.988","0.0","0.668","1.569","0.0","0.617","0.462","0.185","0.243","0.588","0.0","0.0"
"cms1ndq7g000junch0s0921lq","169726","рисовая лапша","rice raw","forbidden","2026-07-26 10:20:53.357","357.0","14.73","1.08","74.9","7.76","6.2","2.5","0.67","0.0","0.0","0.0","0.0","0.156","0.159","0.676","0.0","0.0","0.0","1.054","21.0","1.96","177.0","433.0","427.0","7.0","5.96","0.524","1.329","2.8","0.0","0.115","0.262","6.733","1.074","0.391","0.0","95.0","0.0","1.0","0.0","0.82","1.9","0.629","0.438","0.825","1.136","1.419","11.0","0.174","2.565","0.672","0.384","2.8","0.618","1.018","0.0","0.721","0.519","0.0","0.778","0.469","0.179","0.622","0.858","0.0","0.0"
"cms1ndqa7000kunchccaaujgj","169694","кукурузная мука","corn flour","green","2026-07-26 10:20:53.456","363.0","8.46","3.69","76.59","9.79","6.4","1.61","0.0","0.0","0.0","0.0","0.0","0.532","0.997","1.724","0.0","0.0","0.0","3.396","138.0","8.5","93.0","231.0","262.0","5.0","1.8","0.209","0.376","10.5","0.0","1.475","0.805","9.932","0.192","0.475","0.0","162.0","0.0","0.0","0.0","0.12","0.0","0.219","0.167","0.635","0.375","0.546","2.0","0.182","1.577","0.313","0.26","10.5","0.276","1.025","0.0","0.411","0.676","0.0","0.416","0.245","0.062","0.229","0.38","0.0","0.0"
"cms1ndqys000lunchfy3d7oif","2512375","ржаная мука","rye flour","green","2026-07-26 10:20:54.34","359.4","8.3952","1.908","77.1618","11.13","13.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32.24","2.536","95.39","280.3","434.0","0.0","2.328","0.3384","2.129","16.6","0.0","0.2163","0.17","1.163","0.0","0.1638","8.975","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ndsvy000munchaywbrlbn","2512371","амарантовая мука","amaranth flour","green","2026-07-26 10:20:56.83","384.076","13.2093","6.236","68.7787","9.486","7.209","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","135.2","7.56","232.7","424.9","395.8","0.0","3.001","0.5179","2.305","21.1","0.0","0.05875","0.175","0.7475","0.0","0.3873","25.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ndsxg000nunchsti6dabi","2003587","полбяная мука","spelt flour","green","2026-07-26 10:20:56.884","363.679","14.475","2.543","70.723","10.72","9.339","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.04","3.769","123.8","361.7","349.8","0.0","3.591","0.5313","2.943","9.479","0.0","0.2981","0.1431","5.466","0.0","0.2355","10.43","38.42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.479","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ndux4000ounchdwwgex1a","1857472","крахмал картофельный","potato starch","forbidden","2026-07-26 10:20:59.464","333.0","0.0","0.0","83.3","28.3","0.0","8.33","0.0","0.48","0.35","0.0","8.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","126.0","161.0","0.0","0.7","0.083","0.8","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nduxk000punchwol51ike","169698","крахмал кукурузный","corn starch","forbidden","2026-07-26 10:20:59.481","381.0","0.26","0.05","91.3","8.32","0.9","0.0","0.0","2.08","2.06","0.0","2.72","0.009","0.016","0.025","0.008","0.0","0.0","0.025","2.0","0.47","3.0","13.0","3.0","9.0","0.06","0.05","0.053","2.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.006","0.006","0.019","0.012","0.02","0.0","0.006","0.053","0.009","0.008","0.4","0.01","0.036","0.0","0.013","0.024","0.0","0.012","0.009","0.001","0.01","0.014","0.0","0.0"
"cms1ndw0s000qunchd2t5bbjd","170393","морковь фиолетовая","carrots raw","green","2026-07-26 10:21:00.893","41.0","0.93","0.24","9.58","88.29","2.8","4.74","3.59","0.59","0.55","0.0","0.0","0.032","0.012","0.102","0.0","0.0","0.0","0.202","33.0","0.3","12.0","35.0","320.0","69.0","0.24","0.045","0.143","0.1","5.9","0.066","0.058","0.983","0.273","0.138","0.0","19.0","0.0","835.0","0.0","0.66","13.2","0.101","0.02","0.113","0.091","0.19","8285.0","0.083","0.366","0.047","0.04","0.1","0.077","0.102","0.0","0.061","0.054","0.0","0.054","0.191","0.012","0.043","0.069","0.0","0.0"
"cms1ndxys000runchu6wcep8z","168567","томаты вяленые","sun dried tomatoes","green","2026-07-26 10:21:03.412","258.0","14.11","2.97","55.76","14.56","12.3","37.59","0.0","0.0","0.0","0.0","0.0","0.426","0.487","1.115","0.0","0.0","0.0","2.2190000000000003","110.0","9.09","194.0","356.0","3427.0","107.0","1.99","1.423","1.846","5.5","39.2","0.528","0.489","9.05","2.087","0.332","0.0","68.0","0.0","44.0","0.0","0.01","43.0","0.519","0.122","0.402","0.343","1.957","524.0","0.183","5.202","0.348","0.214","5.5","0.339","0.517","0.0","0.366","0.266","0.0","0.375","0.357","0.104","0.242","0.361","0.0","0.0"
"cms1ndxzx000sunchahlyfdp3","2685576","свёкла золотая","beets raw","green","2026-07-26 10:21:03.453","44.6205","1.6875","0.3025","8.787","88.16","3.119","5.1015","4.289","0.305","0.5075","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.82","0.4281","21.01","33.65","341.5","111.6","0.3104","0.1606","0.2571","0.0","4.6","0.0","0.0","0.0","0.0","0.0","0.0","103.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ndy2j000tunchll9mblnt","321360","помидоры черри","Tomatoes, grape, raw","green","2026-07-26 10:21:03.548","27.0","0.83","0.63","5.51","92.5","2.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","0.33","11.9","28.0","260.0","6.0","0.2","0.058","0.121","0.0","27.2","0.075","0.065","0.805","0.0","0.06","0.0","10.0","0.0","0.0","0.0","0.98","4.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ne2sk000uunch9dt5s6rx","168040","кабачок желтый","squash raw","green","2026-07-26 10:21:09.667","26.0","0.52","0.2","5.64","93.35","0.0","3.54","0.77","1.21","1.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","0.17","10.0","12.0","205.0","20.0","0.07","0.017","0.027","0.0","4.5","0.02","0.02","0.17","0.11","0.058","0.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
